,序号,类型,节目名,表演者
20,21,相声,《我惯着他》,赵炎、周炜
21,22,联唱《欢乐和谐·军旅魂》,《我爱这蓝色的海洋》《打靶归来》《我爱祖国的蓝天》,霍勇、吕薇刘斌、陈思思佟铁鑫、王莉
22,23,舞蹈,《进城》,东北师范大学
23,24,朗诵,《心里话》,北京海淀行知实验学校
24,25,歌曲,《万家灯火》,廖昌永、张也、谭晶
25,26,小品,《策划》,赵本山、宋丹丹、牛群
26,27,歌曲,《报答》,彭丽媛
27,28,小品,《假话真情》,严顺开、林永健、刘小梅、刘桂娟
28,29,歌曲,《孝敬父母》,吕继宏、张燕、王宏伟、刘一桢
29,30,联唱《欢乐和谐·好光景》,《回娘家》《扒根芦柴花》《献花》《太阳出来喜洋洋》,梦鸽、魏金栋、刘和刚、雷佳高畅、马晓晨耿卫华、陈小涛师鹏、亚民
30,31,,零点钟声,
31,32,戏曲,《天上人间共和谐》,于魁智、朱世慧、何赛飞
32,33,联唱《欢乐和谐·闹新春》,《祝愿歌》《我多想》《爱的奉献》《思念》《今儿高兴》,马薇、耿宁金波、浩天赵青水木年华熊汝霖、海明威
33,34,结束曲/片尾曲,《难忘今宵》（最后一曲）,李谷一
,序号,类型,节目名,表演者
0,1,开场歌舞,《飞向春天》,王亚彬、雷佳
1,2,歌曲,《中华全家福》,江涛、吕薇、林依轮、汤灿
2,3,小品,《街头卫士》,句号、韩雪、周炜
3,4,歌曲,《田野的春天》,宋祖英
4,5,杂技,《激情爬杆》,宣武区北京杂技团
5,6,小品,《梦幻家园》,蔡明、王平、郭达
6,7,歌曲,《天女散花》,章子怡
7,8,相声,《疯狂股迷》,武宾、李伟健
8,9,歌曲,《中国话》,S.H.E（台湾）
9,10,小品,《军嫂上岛》,孙涛、黄晓娟、金玉婷、尹北琛
10,11,歌曲,《亲爱的人》,张燕、阎维文
11,12,赈灾环节2008年中国雪灾,诗朗诵《温暖2008》,主持人、众影视明星
12,13,歌曲,《大雪无情人有情》,韦唯、白雪、韩磊、廖昌永
13,14,相声剧,《公交协奏曲》,冯巩、阎学晶、王宝强
14,15,歌曲,《农民工之歌》,王宝强等
15,16,手影戏,《逗趣》,焦建中、石磊
16,17,舞蹈,《飞天》,广州军区政治部战士文工团
17,18,小品,《新闻人物》,郭冬临、周涛
18,19,歌曲,《千里之外》,费玉清 （台湾）
19,20,杂技,《花式篮球》,沈阳军区前进杂技团
20,21,老歌联唱,《盘歌》《逛新城》《你送我一枝玫瑰花》《我从草原来》《红太阳照边疆》《在一起》,祖海、黄婉秋才旦卓玛、蔡国庆克里木、陈思思德德玛、五彩传说郁钧剑、蒋大为刘一帧、陈莉莉、严当当、廖忠、亚民、师鹏
21,22,小品,《开锁》,黄宏、巩汉林、董卿、林永健
22,23,朗诵,《百年圆梦》（北京奥运会）,刘澄宇、10个运动员代表
23,24,歌曲,《中国大舞台》,殷秀梅
24,25,小品,《火炬手》,赵本山、宋丹丹、刘流
25,26,戏曲联唱《姹紫嫣红》,京剧《杨门女将》豫剧《大登殿》越剧《红楼梦》京剧《坐宫》,王艳李树建萧雅、华怡青于魁智、李胜素
26,27,,天地交响,七位航天英雄
27,28,,零点钟声,
28,29,歌曲,《和谐大家园》,谭晶、吕继宏、张也
29,30,中华武术,,河南少林塔沟武术学校
30,31,歌曲联唱《点击时尚》,《啷咯情歌》《我们都是一家人》《月亮之上》《天天向上》,庞龙张澜澜凤凰传奇黄圣依、梁咏琪（香港）
31,32,歌曲,《青花瓷》,周杰伦 （台湾）
32,33,歌曲,《喜事多》,鲍蓉、高畅、梁音、吴春燕
33,34,歌曲,《拉二胡》,刘和刚、耿为华、陈小涛、乔军
34,35,结束曲/片尾曲,《难忘今宵》（最后一曲）,王霞、王莉、王莹、佟铁鑫、霍勇、钟丽燕
,序号,类型,节目名,表演者
0,0,开头报时（由美的集团赞助）,美的集团邀您共赏春节联欢晚会.喜悦美的新一年,美的集团邀您共赏春节联欢晚会.喜悦美的新一年
1,1,舞蹈,《中华大联欢》,吉林市歌舞团、珠海华发艺术团、珠海汉胜艺术团、海南三亚警官艺术团、南京歌舞团、河南登封少林塔沟武术学校
2,2,民俗歌舞,《春节好》,解小东、孙悦、吕薇、林依轮
3,3,相声,《我有点晕》,姜昆、戴志诚
4,4,多媒体舞蹈,《城市变奏曲》,张荪、吉林市歌舞团、天津歌舞剧院芭蕾舞团、舞++舞、DRAGON TSTYLE
5,5,群口相声,《团团圆圆》,李伟健（香港）、武宾（内地），樊光耀（台湾）、朱德刚（台湾）、董卿
6,6,人偶歌舞,《森林舞会》,黄圣依
7,7,歌曲,《本草纲目》,周杰伦（台湾）、宋祖英
8,8,歌舞,《送你一朵东方茉莉》,宋祖英
9,9,小品,《吉祥三宝》,孙涛、邵峰、徐囡楠
10,10,舞蹈,《蝶恋花》,孙锐、天津歌舞剧院芭蕾舞团、南京歌舞团、珠海华发艺术团
11,11,群口相声,《五官新说》,刘伟、郑健、马东、大山、周炜
12,12,武术,《功夫世家》,陈国坤、河南登峰少林塔沟武术学校
13,13,抗震救灾歌舞,《天地吉祥》,四川民族歌舞团
14,14,联唱,《超越梦想》,吕继宏、王宏伟、马广福、刘仁喜
15,15,小品,《黄豆黄》,黄宏、巩汉林
16,16,歌舞,《站起来》,成龙（香港）、陈奕迅（香港）、容祖儿（香港）、谭晶
17,17,小品,《水下除夕夜》,尚大庆、范雷、杨大鹏、王红波、金洋、胡洋、侯世甲
18,18,歌曲,《天之大》,毛阿敏
19,19,小品,《北京欢迎你》,郭达、蔡明
20,20,奥运板块,奥运板块,
21,21,歌舞,《祖国颂》,张也
22,22,现场采访,现场采访,全国道德模范（四名）
23,23,歌舞,《大河之舞》片段,爱尔兰踢踏舞团
24,24,小品,《暖冬》,冯巩、金玉婷
25,25,杂技,《抖杠》,上海杂技团
26,26,魔术,《魔手神彩》,刘谦（台湾）
27,27,民俗舞蹈,《山乡春来早》,土苗兄妹组合、毕卡兹组合
28,28,小品,《不差钱》,赵本山、毕福剑、小沈阳
29,29,歌曲,《爱的天空》《山河听我说》《感谢亲人》《满园春》,汤灿、蔡国庆祖海、佟铁鑫陈思思、刘和刚张燕、蒋大为
30,30,,航天英雄板块,
31,31,零点压轴歌舞,《神州共举杯》,戴玉强
32,32,零点钟声（由美的集团赞助）,美的集团向全球的华人拜年了（表盘显示：美的集团恭祝全球华人新春快乐）,美的集团向全球的华人拜年了（表盘显示：美的集团恭祝全球华人新春快乐）
33,33,舞蹈,《圆·中华大团圆》,王亚彬、吉林市歌舞团
34,34,歌曲,《中国之最》,斯琴格日乐、徐子崴、廖昌永、冯瑞丽
35,35,戏曲,《锦绣梨园》,袁慧琴、孟广禄、肖雅、周媛媛、张辉、李树建、李胜素、丁晓君、张馨月、于魁智、马力、韩胜存
36,36,歌曲串烧,《真心英雄》《亲亲我的宝贝》《童年》《爱的初体验》《出发》,李宗盛（台湾）、周华健（台湾）、罗大佑（台湾）、张震岳（台湾原住民）
37,37,歌曲,《谁不说俺家乡好》《长江之歌》《东方之珠》《年轻的朋友来相会》《滚滚长江东似水》《在希望的田野上》,梦鸽、姚贝娜、严当当、王庆爽霍勇、王红星、胡雁、钟丽燕曹芙嘉、师鹏魏金栋、王菲菲、廖忠、禇海晨杨洪基、张海庆高音
38,38,结尾歌舞/结束曲/片尾曲,《难忘今宵》（最后一曲）,刘斌、雷佳、吴娜、王丽达、李辉（结尾合唱因）
,序号,类型,节目名,表演者
0,1,开场歌舞,《虎跃龙腾贺春来》,300名舞蹈演员
1,2,相声,《不能让他走》,冯巩、刘金山、邵峰、闫学晶、韩雪
2,3,歌曲,《让我们舞起来》,宋祖英
3,4,小品,《一句话的事儿》,郭冬临、牛莉、刘鉴
4,5,歌曲,《相亲相爱》,孙楠、容祖儿（香港）、王力宏（台湾）、余翠芝
5,6,舞蹈,《玩具店之夜》,河南开封蓓蕾少儿艺术学校
6,7,相声,《和谁说相声》,姜昆、戴志诚、赵津生
7,8,舞蹈,《荷塘莲语》,纪家萱
8,9,小品,《美丽的尴尬》,黄宏、巩汉林、林永健、金玉婷
9,10,歌曲,《传奇》,王菲（香港）
10,11,小品,《我心飞翔》,殷桃、闫妮、刘敏、柴权、刘思言、陈维涵
11,12,歌曲,《祖国万岁》,韩磊、雷佳
12,13,民族歌舞大串联,《壮乡美》《我和草原有个约会》《卓玛》《妹妹的山丹花儿开》《幸福生活亚克西》,陈春燕、雷滢齐峰、东方神骏组合香格里拉组合马忠华、撒丽娜和田地区歌舞团、维族儿童
13,14,小品,《五十块钱》,周锦堂、尹北琛、李铁
14,15,歌曲 《再聚首》,《蝴蝶飞呀》《爱》《青苹果乐园》,吴奇隆（台湾）、苏有朋（台湾） 、陈志朋（台湾）
15,16,魔术,《千变万化》,刘谦（台湾） 、董卿
16,17,舞蹈,《跳春》,虾嘎、苟婵婵
17,18,小品,《家有毕业生》,蔡明、郭达、郭笑、黄杨
18,19,歌曲,《幸福》,张也、吕继宏
19,20,舞蹈,《追梦》,万盛、董华兴、苏鹏、孙科、高建、黎星
20,21,歌曲,《微笑》,毛阿敏
21,22,杂技,《试比天高》,山东省杂技团
22,23,歌曲,《龙文》,谭晶、陈奕迅（香港）
23,24,戏曲,《红楼赞花》,于魁智、 李胜素、孟广禄 、袁慧琴 、何赛飞
24,25,小品,《捐助》,赵本山、小沈阳、王小利、孙立荣、于洋
25,26,歌曲,《拍拍拍》,解晓东、蔡国庆、王丽、吴娜
26,27,歌曲,《阳光路上》,阎维文
27,28,经典歌曲集,《我们和祖国一起长大》《让我们荡起双桨》《快乐的节日》《春天在哪里》《在灿烂的阳光下》,儿童 胡松华、李谷一、蒋大为霍勇、屠洪刚、李丹阳薛浩垠、王莉、刘和刚、常思思李木子、林妙可、豆豆
28,29,零点压轴合唱因,《走向复兴》（国家主席：毛泽东、刘少奇、李先念、杨尚昆、江泽民、胡锦涛钟声敲响）,戴玉强、殷秀梅
29,30,,零点钟声,
30,31,歌曲,《盛世欢歌》,郁钧剑、张燕、陈思思
31,32,相声,《大话捧逗》,贾玲、白凯南
32,33,歌曲组合,《一亩田》 《婚礼上的歌》 《幸福的两口子》,汤潮、严当当汤子星、刘一祯 庞龙、吕薇
33,34,舞武,《对弈》,王亚彬等110个演员
34,35,歌曲组合,《彩云之南》《姑娘我爱你》《天蓝蓝》,徐千雅 索朗扎西 凤凰传奇
35,36,相声,《超级大卖场》,李伟健（香港）、武宾
36,37,歌曲,《我要歌唱》,师鹏、熊汝霖、姚贝娜、王澜霏
37,38,歌曲,《春天的芭蕾》,王莹、幺红
38,39,结束曲/片尾曲,《难忘今宵》（最后一曲）,关牧村、佟铁鑫
,序号,类型,节目名,表演者
0,1,歌舞,《回家过年》,董洁、韩庚、殷桃、周冬雨、窦骁
1,2,歌曲,《天蓝蓝》,宋祖英、贵州省黔东南州侗族大歌队
2,3,相声,《专家指导》,姜昆、戴志诚、郑健、周炜、李伟健（香港）
3,4,小品,《午夜电话亭》,李小冉、邵峰
4,5,民族歌舞《幸福大家庭》,蒙古族《吉祥颂》回族《数花》壮族《美丽的姑娘》维族《刀郎麦西来甫》藏族《欢歌起舞》,安达组合、内蒙古民族歌舞剧院；宁夏歌舞团；广西艺术学院舞蹈学院；新疆艺术剧院歌舞团；西藏山南地区扎囊县农牧民演员、西藏日喀则地区民族艺术团
5,6,小品,《美好时代》,黄海波、海清
6,7,杂技,《晃管》,铁路杂技团
7,8,儿童歌舞剧,《爱我就抱抱我》,仔仔、豆豆、林妙可、严梓瑞、小宝、空军蓝天幼儿园艺术团
8,9,小品,《“聪明”丈夫》,黄宏、陈数、孙涛、凯丽
9,10,魔术,《年年有鱼》,傅琰东、董卿
10,11,歌曲《我要上春晚》,《想家》《春天里》,任月丽；旭日阳刚
11,12,杂技相声,《独家录制》,李菁、何云伟
12,13,歌曲,《兰亭序》,周杰伦（台湾）、林志玲（台湾）
13,14,魔术,《穿越》,丁建中、林志玲（台湾）、刘婷婷
14,15,小品,《还钱》,冯巩、牛莉、宋佳、刘金山
15,16,戏曲,《薪火相传梨园美》,于魁智、李胜素、孟广禄、袁慧琴、李树建、何赛飞、张欣怡、沈天梓、王奕蔺
16,17,相声,《四海之内皆兄弟》,大山、艾迪、夏天、李天翼、梅友、茹丝
17,18,小品,《新房》,蔡明、刘威、宋阳、徐囡楠
18,19,杂技,《高车踢碗》,沈阳军区前进杂技团
19,20,小品,《同桌的你》,赵本山、王小利、李琳、小沈阳
20,21,小品,《非常1+1》,李咏、金琳琳、邓雯心
21,22,歌曲,《众里寻你》,韩红
22,23,歌曲,《旗帜更鲜艳》,谭晶
23,24,,零点钟声,
24,25,歌舞,《幸福赞歌》,张也、阎维文
25,26,相声,《芝麻开门》,贾玲、白凯南
26,27,歌曲,《今夜北方飘着雪花》,蔡国庆、江涛、吕继宏、佟铁鑫
27,28,歌舞,《因为有你》,祖海、汤灿、王丽达、常思思
28,29,歌曲《新民乐组合》,《康定情歌》《青春舞曲》《阿诗玛》,容祖儿（香港）、古巨基（香港）；玖月奇迹；郑钧、吴彤
29,30,相声,《一对一》,刘颖、浩楠
30,31,歌舞新势力,《爱爱爱》《向往》《收藏》《我是火焰》,方大同（香港）、李健、萧敬腾（台湾原住民）
31,32,歌曲,《家在心里》,雷佳、师鹏、吴娜、徐子崴
32,33,结束曲/片尾曲,《难忘今宵》（最后一曲）,李谷一、王莉、张大伟、张妮、薛皓垠
,播出频道,所在地,播映日期,播出时间,备注
0,中央电视台综合频道（CCTV-1）（含港澳版，亚洲电视15）,中国大陆 香港 澳门,2012年1月22日,20:00,现场直播
1,中央电视台综艺频道（CCTV-3）,中国大陆 香港 澳门,2012年1月22日,20:00,现场直播
2,中央电视台中文国际频道（CCTV-4）,中国大陆 香港 澳门,2012年1月22日,20:00,现场直播
3,中央电视台高清综合频道（CCTV-HD）,中国大陆 香港 澳门,2012年1月22日,20:00,现场直播
4,中央电视台海外娱乐频道（CCTV-娱乐）,中国大陆 香港 澳门,2012年1月22日,20:00,现场直播
5,全国各地大部分卫星电视频道、地面无线电视频道、公交车移动电视频道（合北京卫视、青海卫视、安徽卫视、深圳卫视、江苏卫视、浙江卫视、重庆卫视、湖北卫视、江西卫视、湖南卫视、河北卫视、四川卫视、广西卫视、山东卫视、云南卫视等传播）,中国大陆,2012年1月22日,20:00,全程转播[注 1]
6,CCTV大富,日本,2012年1月22日,20:00,转播央视公共信号画面，针对主播场白进行日语同声传译。
,播出频道,所在地,播映日期,播出时间,备注
0,中央电视台综合频道（CCTV-1）（含港澳版，亚洲电视15）,中国大陆 香港 澳门,2013年2月9日,20:00,现场直播
1,中央电视台综艺频道（CCTV-3）,中国大陆 香港 澳门,2013年2月9日,20:00,现场直播
2,中央电视台中文国际频道（CCTV-4）,中国大陆 香港 澳门,2013年2月9日,20:00,现场直播
3,中央电视台高清综合频道（CCTV-HD）,中国大陆 香港 澳门,2013年2月9日,20:00,现场直播
4,中央电视台海外娱乐频道（CCTV-娱乐）,中国大陆 香港 澳门,2013年2月9日,20:00,现场直播
5,全国各地大部分卫星电视频道、地面无线电视频道、公交车移动电视频道（合北京卫视、青海卫视、深圳卫视、江苏卫视、旅游卫视、云南卫视、陕西卫视、安徽卫视、吉林卫视、江苏教育电视台、浙江卫视、重庆卫视、湖北卫视、江西卫视、湖南卫视、黑龙江卫视、河北卫视、四川卫视、辽宁卫视、山西卫视、贵州卫视、河南卫视、天津卫视、广西卫视、山东卫视等传播）,中国大陆,2013年2月9日,20:00,全程转播[注 1]
6,CCTV大富,日本,2013年2月9日,20:00,转播央视公共信号画面，针对主播场白进行日语同声传译。
7,澳视澳门台,澳门,2013年2月9日,20:00,录制中央电视台综合频道港澳版版本。
,播出频道,播出日期,播出时间
0,央视综合频道央视综艺频道央视中文国际频道央视军事农业频道央视少儿频道央视各外语频道CCTV大富全国各地大部分卫星电视综合频道及地面无线电视综合频道,2014年1月30日,北京时间20时
1,部分海外中文电视频道,,
2,香港UTVUOne,,
3,新传媒8频道,2014年2月1日,新加坡时间13：00-18：30
4,凤凰卫视美洲台,2014年1月30日,洛杉矶时间17：40-23：00由当地机构代播
5,海外中文电视频道,,当地时间20：00举行。
6,广播电台（广东电台）[1],,
,序号,类型,节目名,表演者
0,0,直播报时,美的集团《中国中央电视台春节联欢晚会》,
1,1,歌曲,四世同堂合家欢,张凯丽、韩童生、李光羲、于淑珍、杨洪基、中央电视台众主持人、佟大为、关悦、张智霖、袁咏仪、王志飞、张定涵、杨千嬅、丁子高、张嘉译、王海燕、陶玉玲、雷恪生、张峻豪、耿莲凤、朱明瑛、关牧村、邓玉华、刘秉义
2,2,歌曲,中华好儿孙,张丰毅、段奕宏、朱亚文
3,3,小品,喜乐街,尼格买提、沙溢、贾玲、瞿颖、李菁
4,4,反串表演,明星反串闹新春,万事如意&小镇姑娘：陶喆、张也 三家店选段&奔跑：羽泉、于魁智 小苹果&最炫民族风：筷子兄弟、凤凰传奇
5,5,相声,我忍不了,岳云鹏、孙越
6,6,创意儿童节目,自古英雄出少年,
7,7,歌曲,回家的路,刘德华
8,8,小品,车站奇遇,蔡明、潘长江、穆雪峰
9,9,歌曲,当你老了,莫文蔚
10,10,歌曲,拉住妈妈的手,刘和刚
11,11,相声,小棉袄,冯巩、高晓攀、尤宪超、张小斐
12,12,杂技,青花瓷,邓洪福、汤小燕
13,13,魔术,纸牌幻想,周家洪
14,14,歌曲,多远都要在一起,邓紫棋
15,15,小品,投其所好,沈腾、马丽、杜晓宇
16,16,舞蹈,丝绸霓裳,
17,17,歌曲+沙画,丝路,那英（演唱）
18,18,武术,江山如画,张震、吴京、河南塔沟武校
19,19,小品,高手在民间,毕福剑、朱迅、星光大道选手
20,20,歌曲,锦绣,李宇春
21,21,小品,一定找到你,郭冬临、刘涛、富俊淇、吴江
22,22,戏曲联唱,梨园芳华,
23,23,歌曲,共祝中国梦,廖昌永、殷秀梅
24,24,小品,社区民警于三快,孙涛、邵峰、朱迅、宋阳、贾金金、朱微玮
25,25,歌曲,从前慢,刘欢钢琴演奏：朗朗、小提琴演奏：吕思清
26,26,歌曲,乡愁,雷佳
27,27,歌曲,人间天河,韩磊、阿鲁阿卓
28,28,儿童歌曲,幸福家家有,陆毅、鲍蕾、陆雨萱
29,29,歌曲,搭把手,孙楠
30,30,歌曲,强军战歌,阎维文、中国人民解放军三军仪仗队
31,31,歌曲,把心交给你,莫华伦、吕薇、中国传媒大学合唱团
32,32,新年倒计时,四主持人,
33,33,零点钟声,美的集团《全球华人农历新春》,
34,34,舞蹈,大地春回 少数民族歌舞大联欢,杨月秋、李飞、孟庆旸等
35,35,相声,圈子,周炜、武宾
36,36,相声,这不是我的,苗阜、王声
37,37,歌曲,时代的勇气,王莉、张英席
38,38,结束曲,难忘今宵,李谷一及全体演员
,序号/时间,节目,表演者
0,0.0,开始前广告,中央电视台春节联欢晚会即将开始
1,0.0,开始前广告,古井贡酒 年份原浆美丽中国年（表盘显示：古井贡酒 年份原浆）、魅族手机12年工匠精神邀您共赏春节联欢晚会
2,0.0,开头报时（由美的集团赞助）,美的集团诚邀全球华人一起看春晚（表盘显示：365天 每一天 都是美的一天，美的集团诚邀全球华人一起看春晚）
3,1.0,开场歌舞《春到福来》,闫妮、沙溢、蔡国庆、林依轮、刘雨欣、李维、郑兴琦、草帽姐、丁豪夫、潘兴源
4,2.0,福建泉州东部分会场、陕西西安西部分会场，广东广州南部分会场（广东卫视节目）、内蒙古呼伦贝尔北部分会场拜年,福建泉州东部分会场、陕西西安西部分会场，广东广州南部分会场（广东卫视节目）、内蒙古呼伦贝尔北部分会场拜年
5,3.0,歌曲《美丽中国走起来》,凤凰传奇、玖月奇迹
6,4.0,小品《快乐老爸》,冯巩、徐帆、白凯南、王孝天
7,5.0,歌曲《走在小康路上》,张也
8,6.0,儿童节目《幸福成长》,TFBOYS（加油男孩组合）、月亮姐姐、红果果、绿泡泡
9,7.0,小品《放心吧》,孙涛、邵峰、王宏坤、李屹伦
10,8.0,歌曲《山水中国美》,刘涛、梁咏琪、林心如、高博文、张建珍、上海评弹团、苏州评弹学校
11,9.0,福建泉州分会场节目,福建泉州分会场节目
12,,歌舞《快乐想念》,沙宝亮、吉克隽逸
13,,歌舞《相亲相爱》,胡歌、许茹芸
14,10.0,舞蹈《茉莉花》,
15,11.0,小品《将军与士兵》,侯勇 句号 于恒
16,12.0,歌曲《铁血忠诚》,中国人民解放军三军仪仗队 张玉华
17,13.0,歌曲《多想对你说》,雷佳
18,14.0,陕西西安分会场节目,陕西西安分会场节目
19,,鼓乐表演《盛世鼓舞》,黄豆豆
20,,歌曲《丝绸之路》,徐千雅、喻越越
21,15.0,戏曲《戏游花果山》,孟广禄、迟小秋、小香玉、单仰萍、何云、茅善玉、朱元昊、陈丽俐、赵永伟等山东莱州中华武校、吉林省京剧院
22,16.0,歌曲《华阴老腔一声喊》,谭维维、张喜民、“华阴老腔”演员
23,17.0,小品《快递小乔》,乔杉、修睿、娄艺潇
24,18.0,歌曲《父子》,佟铁鑫、杨洋
25,19.0,武术《天地人和》,甄子丹、山东莱州中华武校
26,20.0,歌曲组合《回声嘹亮》,歌曲组合《回声嘹亮》
27,,歌曲《没有共产党就没有新中国》,霍勇、师鹏、刘和刚
28,,歌曲《过雪山草地》,阎维文
29,,歌曲《山丹丹花开红艳艳》,贠恩凤、王向荣、王二妮
30,,歌曲《我的祖国》,郭兰英、王莉、王庆爽、尤泓斐、金婷婷
31,21.0,广东广州分会场（广东卫视节目）,广东广州分会场（广东卫视节目）
32,,歌曲《发光时代》,张杰
33,,创意歌舞《冲向巅峰》,孙楠
34,22.0,杂技《直挂云帆》,李童、登封市少林鹅坡武术专修院
35,23.0,小品《是谁呢》,郭冬临、黄杨、刘亚津、马天宇、关晓彤
36,24.0,歌舞《在你伟大的怀抱里》,杜淳、蒋欣、汪小敏等
37,25.0,内蒙古呼伦贝尔分会场节目,内蒙古呼伦贝尔分会场节目
38,,歌曲《酒歌》,五彩呼伦贝尔儿童合唱团、吉祥三宝、云飞、图雅娜莎
39,,歌曲《春天来了》,五彩呼伦贝尔儿童合唱团、吉祥三宝、云飞、图雅娜莎
40,,歌曲《守望相助》,五彩呼伦贝尔儿童合唱团、吉祥三宝、云飞、图雅娜莎
41,26.0,歌曲《雪恋》,陈思思、北京体育大学
42,27.0,歌曲《六尺巷》,赵薇
43,28.0,小品《网购奇遇》,蔡明、潘长江、高粼粼
44,29.0,零点压轴歌曲《光荣》（国家主席：毛泽东、刘少奇、李先念、杨尚昆、江泽民、胡锦涛、习近平钟声敲响）,殷秀梅
45,30.0,零点钟声（由美的集团赞助）,美的集团向全球华人拜年（表盘显示：365天 每一天 都是美的一天，美的集团向全球华人拜年）
46,31.0,福建泉州东部分会场、陕西西安西部分会场，广东广州南部分会场（广东卫视节目）、内蒙古呼伦贝尔北部分会场拜年,福建泉州东部分会场、陕西西安西部分会场，广东广州南部分会场（广东卫视节目）、内蒙古呼伦贝尔北部分会场拜年
47,32.0,歌曲《相逢春天》,廖昌永、吕薇、张英席、张妮
48,33.0,魔术《家的思念》,王亦丰（Yif）
49,34.0,歌曲《小梦想 大梦想》,平安、王紫凝
50,35.0,相声《我知道》,李寅飞、李丁
51,36.0,歌曲《吉祥吉祥》,萨顶顶、云南彝族“海菜腔”“跳菜舞”演员
52,37.0,结尾歌舞/结束曲/片尾曲《难忘今宵》（最后一曲）,李谷一、王传越、钟丽燕、汤非、周安信、王冉溪（结尾合唱因）
,序号/时间,节目,表演者,Unnamed: 3,Unnamed: 4
0,1.0,开场歌舞《美丽中国年》,欢乐颂五美 （刘涛、蒋欣、王子文、杨紫及乔欣）、TFBOYS（加油男孩组合）,,
1,2.0,少儿歌舞《金鸡报晓》,空军蓝天幼儿艺术团、中央电视台银河少年电视艺术团,,
2,3.0,小品《大城小爱》,刘亮、白鸽、郭金杰,,
3,4.0,歌曲《在此刻》,胡歌、王凯,,
4,5.0,小品《老伴》,蔡明、潘长江、潘斌龙,,
5,6.0,四川凉山分会场节目,四川凉山分会场节目,,
6,,舞蹈《火舞欢腾》,,,
7,,歌舞《情深谊长》,吉克隽逸,,
8,,歌舞《太阳出来喜洋洋》,李克勤、蔡卓妍,,
9,7.0,相声《姥说》,高晓攀、尤宪超,,
10,8.0,舞蹈《清风》,李艳超（领舞）,,
11,9.0,小品《真情永驻》,孙涛、闫学晶、刘仪伟,,
12,10.0,歌曲《满城烟花》,毛阿敏、张杰,,
13,11.0,广西桂林分会场节目,广西桂林分会场节目,,
14,,歌舞《歌从漓江来》,黄婉秋、邓紫棋、张信哲,,
15,,歌舞《带上月光上路》,马天宇、关晓彤、王嘉,,
16,12.0,相声《新虎口遐想》,姜昆、戴志诚,,
17,13.0,《继往开来军旗红》,《继往开来军旗红》,《继往开来军旗红》,《继往开来军旗红》
18,,,,,
19,,致敬老红军,王定国等（5位参加过长征的老红军）,,
20,,快板表演,朱光斗（老文艺战士）,,
21,,歌曲《当那一天来临》,张英席、霍勇、刘和刚、师鹏、汤子星、陈小涛,,
22,14.0,公益广告《新春·新愿》,,,
23,15.0,歌曲《爱你一万年》,鹿晗、陈伟霆,,
24,16.0,小品《一个女婿半个儿》,沈腾、艾伦、魏翔、吴江、杨沅翰,,
25,17.0,戏曲《薪火相传》,孟广禄、杨赤、何赛飞、邵雁、吴美莲等,,
26,18.0,歌舞《看山看水看中国》,吕继宏、张也,,
27,19.0,小品《天山情》,阿布都沙拉木、迪丽呼玛尔、尚大庆等,,
28,20.0,黑龙江哈尔滨分会场节目,黑龙江哈尔滨分会场节目,,
29,,歌舞《冰雪彩虹》,玖月奇迹,,
30,,冰舞《冰雪梦飞扬》,黑龙江省杂技团、哈尔滨市冬季运动管理中心等,,
31,21.0,武术《中国骄傲》,国家武术队,,
32,22.0,歌曲《健康动起来》,井柏然、张艺兴,,
33,23.0,相声剧《信任》,冯巩、林永健、宋宁、傅园慧,,
34,24.0,主持人介绍全国文明家庭、道德模范代表,,,
35,25.0,歌曲《千年之约》,韩红,,
36,26.0,按手模仪式,11位航天员,,
37,27.0,歌曲《国家》,成龙、两岸三地及少数民族大学生代表,,
38,28.0,上海分会场节目,上海分会场节目,,
39,,歌曲与杂技《梦想之城》,李玟、林俊杰、上海杂技团（《时空之旅》演员，杂技表演）、SNH48（舞蹈表演）,,
40,,歌曲与旗袍秀《紫竹调·家的味道》,吴孟超、廖昌永、吴敏霞、邹市明、平安、韩雪、黄豆豆、傅琰东家庭,,
41,30.0,歌曲《欢乐夜》,凤凰传奇,,
42,31.0,歌曲《不忘初心》,韩磊、谭维维,,
43,32.0,零点钟声,,,
44,33.0,歌舞《母亲是中华》,汤非、王莉,,
45,34.0,快闪《海外华人华侨拜年》,,,
46,35.0,互动环节《五福临门贺新春》,,,
47,36.0,小品《阿峰其人》（杭州小品）,董其峰、方菁萍、李想、钦婉云（杭州滑稽戏团）,,
48,37.0,歌曲《离别草原》,云飞、云朵,,
49,38.0,公益广告《包住》,,,
50,39.0,杂技《双花争艳》,刘藤、鲁斯兰娜,,
51,40.0,歌曲《一片深情》,吴彤,,
52,41.0,歌曲《壮丽航程》,阎维文、殷秀梅,,
53,42.0,歌曲《难忘今宵》,李谷一、关牧村、高音、刘雨欣、汪小敏、李光、更却才仁,,
,序号/时间,节目,表演者
0,1.0,开场歌舞《万紫千红中国年》,容祖儿，周渝民，陈晓，佟丽娅，胡可、沙溢、安吉和小鱼儿一家，凤凰传奇组合
1,2.0,四地分会场拜年,
